"workerId","postId","experimentID","taskID","q1","tasks/triple-POS-INT.html_time","tasks/triple-POS-INT.html_test0","tasks/triple-POS-INT.html_test1","tasks/triple-POS-INT.html_test2","tasks/triple-POS-INT.html_test3"
"A1P0M5D9IGZIDK","jamnpsjq","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EVEN-LENGTH.html","Javascript. Yes, at work. No issues.","74962","“hihi”,""hi""","""hihih"",""hi""","""2"",""""","""22"",""2"""
"A10V3PXHLR4VRM","jamr00c9","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EVEN-LENGTH.html","The main issue with the survey is that some of the examples were insufficient. One was actually blank which was unhelpful.","145264","“hihi”,""hi""","""seeyoulater"",""see""","""goodbyefornow"",""goodbye""","""afterawhile"",""after"""
"A2U5K5WW79T4Q2","jamloz3a","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-EVEN-LENGTH.html","VB","74653","“hihi”,""hihi""","""bonjour"",""bonjour""","""greetings"",""greetings""","""salutations"",""salutations"""
"A3MK7F6KT80AZT","jammbhdt","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-EVEN-LENGTH.html","I primarily use C++ and use programming fairly regularly.","242829","“hihi”,""hi""","""starwars"",""star""","""housesofcards"",""houses""","""unitedstatesofamerica"",""unitedstate"""
"A12723JDRPT207","jammrdb2","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-EVEN-LENGTH.html","None at this time","131635","“hihi”,""hi""","""Comehere"",""Come""","""Goaway"",""Go""","""Breaktime"",""Break"""
"A3TXLHC83TPLT5","jamltqde","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EVEN-LENGTH.html","no","71012","“hihi”,""hi""",""""",""""","""smallworld"",""small""","""smallball"",""ball"""
"A1N8TKTLXV92QR","jamokfa6","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EVEN-LENGTH.html","Java.  I use it at work and for my dissertation.  There were no problems technical or otherwise.  Well done... Thank you","613692","“hihi”,""hi""",""""",""""","""123412341234123412341234123412341234123412341234"",""123412341234123412341234""","""Oh my Oh my Oh my Oh my"","" Oh my Oh my"""
"A12BSUP66MCLAI","jamoakoa","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-EVEN-LENGTH.html","I use a lot of SQL, batch scripting, java, and C++ for work. ","124641","“hihi”,""hi""","""CoolFunction"",""CoolFu""","""FirstHalf"",""Firs""","""ByeWorld"",""ByeW"""
"AEOFJWOEXF94U","jamnueiz","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EVEN-LENGTH.html","THE FIRST ONE","89477","“hihi”,""HI""","""JELLOMELLOW"",""JELLO""","""GREENBUNNY"",""GREEN""","""PERSONALISSUE"",""PERSONAL"""
"A2JZUSRBP6H5S","jammh6ut","tasks/triple-POS-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-EVEN-LENGTH.html","python.  No.  No.","87549","“hihi”,""hi""","""lifetime"",""life""","""crosswalk"",""cross""","""sweetmeat"",""sweet"""
"A4ZW4GNQ98HV6","jamoup3p","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-EVEN-LENGTH.html","Go, Clojure, Dart, Elixir, Rust, C++, Java etc.  I work as a software developer. no issues. ","52726","“hihi”,""hi""","""aaa"",""a""","""abcde"",""ab""","""the dogs"",""the """
"A12BTFPKFKKD2I","jamnty9i","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-EVEN-LENGTH.html","I only have slight experience with python","106089","“hihi”,""hi""","""theworldisverylarge"",""theworld""","""catsarecrazy"",""catsar""","""Iamhungry"",""Iamh"""
"A2AMI7BVALOCJP","jamsqcr2","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EVEN-LENGTH.html","Python","61383","“hihi”,""hi""","""howareyou"",""howar""","""goodbye"",""good""","""greetings"",""greet"""
"workerId","postId","experimentID","taskID","q1","tasks/first-half-EMPTY-STRING.html_time","tasks/first-half-EMPTY-STRING.html_test0","tasks/first-half-EMPTY-STRING.html_test1","tasks/first-half-EMPTY-STRING.html_test2","tasks/first-half-EMPTY-STRING.html_test3"
"A33921T4I2XIRS","jamnh5m2","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","Java, for work - no issues thanks!","117292","“nono”,""na""","""cow"",""c""","""frog"",""fr""","""d"","""""
"A194HYD53ONJOY","jammfa31","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","Main languages used: JS, PHP and Java. ","139331","“nono”,""no""","""n"",""n""",""""",""""","""tests"",""te"""
"A1PTH9KTRO06EG","jamlurzp","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EMPTY-STRING.html","Java, and no I did not when I was in school. Survey went smoothly!","66438","“nono”,""nono""","""start"",""start""","""stop"",""stop""","""run"",""run"""
"A1JT9DNDMSQ34E","jamnp45m","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","nope","85522","“nono”,""no""","""matchsum"",""match""","""sum"",""sum""","""distinct"",""distinct"""
"A1N1XX269GGJSR","jammpokl","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-EMPTY-STRING.html","C#, went to college for computer science, now I program","81561","“nono”,""no""","""four"",""fo""","""nexttime"",""next""","""yesyes"",""yes"""
"AQFMTNBV7FTPM","jamqlh09","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-EMPTY-STRING.html","Python, no I do not use it as part of school or work. No issues with the survey","85761","“nono”,""no""","""father"",""fat""","""mother"",""mot""","""camera"",""cam"""
"A3pqugiqqbpr98","jamm9zy7","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","no problems great task","307988","“nono”,""nono""","""go"",""go""",""""",""""","""doMC"",""doMC"""
"A24WDE3E887KCO","jammuyzv","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EMPTY-STRING.html","FORTRAN. No. No.","163289","“nono”,""no""","""blahg"",""bl""",""";obvhwgrohbv"","";obvhw""","""meme"",""me"""
"A25TSW9TVAIOQL","jamsrerx","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EMPTY-STRING.html","SQL.  As part of my job.  The survey did not work in Chrome version 39.0.2171.95.  I entered the input and expected output but the box remained red.","137966","“nono”,""no""","""hello world"",""hello""","""clearance"",""clea""","""add + subtract"",""add + s"""
"A49HPQ9P5AHU4","jamn15mu","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EMPTY-STRING.html","Mostly PHP, for work. No issues with the survey (other than I tried backslash zero in a string and the interface didn't seem to like it.)","176060","“nono”,""no""",""" .   "","" . ""","""einstein"",""eins""","""\\nX\\nY"",""\\nX"""
"A2ZJAEL03VTZ8","jamm7i87","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EMPTY-STRING.html","none","121660","“nono”,""no""","""yesyes"",""yes""","""dogdog"",""dog""","""catcat"",""cat"""
"A00705991ERAT34HG0R39","jamqw4we","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EMPTY-STRING.html","SQL. Yes. No","59314","“nono”,""no""","""yesyes"",""yes""","""soso"",""so""","""thethe"",""the"""
"A1L3937MY09J3I","jamrdwdo","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-EMPTY-STRING.html","SQL","58234","“nono”,""no""","""yesnoyesno"",""yesno""","""123456"",""123""","""hello"",""he"""
"A1OGWGOMZ4Y3WK","jamo10no","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","use program as part of work, did not have any technical issues with survey","68446","“nono”,""no""","""nono no no no nonono"",""no no no no no""","""nono nono"",""no no""","""nonono no nono no"",""no no no no"""
"A1BNR1ZAF1QGWG","jamm1pw4","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-EMPTY-STRING.html","no problems","211798","“nono”,""no""","""music"",""mus""","""dog"",""dog""","""smile"",""smi"""
"A2E5PZUD6W4OA1","jammnojv","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EMPTY-STRING.html","Python. No but as hobby. None ","157874","“nono”,""no""","""bo"",""b""","""zxyxzz"",""zxy""","""gggg"",""gg"""
"debug","jalunpgd","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EMPTY-STRING.html","DEBUG DEBUG DEBUG","34050","“nono”,""no""",""""",""""",""""",""""",""""","""""
"A2CHDWKAYZ3P3E","jamlro62","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","I use python the most, as a hobby and for business purposes. No issues with the survey. Great study!","116117","“nono”,""no""","""hello"",""he""","""donkeys"",""don""","""skimmers"",""skim"""
"A3RVHUY67SVXQV","jamynhsf","tasks/triple-POS-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EMPTY-STRING.html","I'm used to HTML/CSS. I use it at home.","107314","“nono”,""no""","""racecar"",""race""","""bunkbed"",""bunk""","""lightbulb"",""light"""
"A1EFQJS8R8ZEUR","jampsrct","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EMPTY-STRING.html","No issues but you should be more explicit if you want us to put in braces. No mention of escape characters?\nFormer programmer (crossed over to PM), used to code VB","154506","“nono”,""no""","""not"",""n""","""testing this thing"",""testing t""","""Hi Mr. O'Connell"",""Hi Mr. O"""
"A31A4YKVSOYRVS","jamua8i1","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","None","45342","“nono”,""no""","""i am"",""happy""","""it is"",""alright""","""going"",""out"""
"A21T7YH1PNOXF6","jamnjjfi","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-EMPTY-STRING.html","NO ","44909","“nono”,""nono""","""abcd"",""abcd""","""124"",""124""","""gogo"",""gogo"""
"AXJJYIFR3JVRJ","jampihpn","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-EMPTY-STRING.html","Java. Yes. None at all.","99355","“nono”,""no""","""     "",""  ""","""  abc"",""  """,""" a  "","" a"""
"A10XW6SNPNQX16","jampmdhx","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EMPTY-STRING.html","I know some visual basic and C++ from school days","113707","“nono”,""nono""","""yesyes"",""yesyes""","""hello"",""hello""","""byebye"",""byebye"""
"A7HO8U70MUTUG","jamltzhg","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EMPTY-STRING.html","good","409043","“nono”,""""","""coco"",""""","""popo"",""""","""toto"","""""
"A5I4Y0GXJM69D","jamlpzxr","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","no, good","47189","“nono”,""""",""""",""""",""""",""""",""""","""""
"A8N43GD5RMBOT","jamp15ig","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EMPTY-STRING.html","python, teaching myself to use for work. No issues.","104582","“nono”,""no""","""bababa"",""bab""","""level"",""lev""","""zip"",""z"""
"A3BFMY5OX2WMUW","jamrcyex","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","AutoHotkey, use it for work, a lot. No issues, thank you","100570","“nono”,""no""","""yesyes"",""yes""","""i have an epic plan"",""i have an""","""formee"",""for"""
"AVJUIF9QHQRY8","jammf3r8","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-EMPTY-STRING.html","html, css, studying javascript now.","99001","“nono”,""no""","""soso"",""sp""","""dogs"",""dog""","""stones"",""stone"""
"A2ELMQQHEDABQ5","jampqtvq","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-EMPTY-STRING.html","Java, Yes I work with program as part of work. I did not have issues with the survey but I don't see any code to paste other than it says to ""please submit comments first"". Thank you!","137585","“nono”,""no""","""oneone"",""on""","""twotwo"",""two""","""threethree"",""three"""
"AMY9FF4EMW50O","jamqp104","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-EMPTY-STRING.html","it was backwards in some aspects","95894","“nono”,""no""","""none"",""no""","""uno"",""0""","""no"",""0"""
"workerId","postId","experimentID","taskID","q1","tasks/first-half-ODD-LENGTH.html_time","tasks/first-half-ODD-LENGTH.html_test0","tasks/first-half-ODD-LENGTH.html_test1","tasks/first-half-ODD-LENGTH.html_test2","tasks/first-half-ODD-LENGTH.html_test3"
"A28HB7240OFGEW","jammseid","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/first-half-ODD-LENGTH.html","I don't use any programming languages. I do not work with programming. Only a little wordpress here and there and I think that is CSS. No issues, I'm just not sure I did them correctly. ","68112","“1234”,""12""","""2468"",""24""","""4325"",""43""","""9876"",""98"""
"A2T11H7YI7QPGD","jamnlb4r","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-ODD-LENGTH.html","C#, Work/Hobby, No issues","52891","“1234”,""12""","""1"",""1""","""ab1"",""a""","""2bc3"",""2b"""
"A1WOV2JIV5I9VE","jamm1c5y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-ODD-LENGTH.html","HTML","139892","“1234”,""1""","""1723"",""1""","""2356"",""2""","""3345"",""3"""
"A2QY33EGEW6DTD","jamphb5v","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-ODD-LENGTH.html","no issues, no experience ","50693","“1234”,""1""","""5678"",""5""","""9876"",""9""","""5432"",""5"""
"A3I9FTHSULHPYS","jammab5m","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-ODD-LENGTH.html","php","37264","“1234”,""1""","""234"",""2""","""34"",""3""","""543"",""5"""
"A27ZE20JZ3VDUP","jamsrzq4","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-ODD-LENGTH.html","I had some glitches that kept happening and it was throwing me and confusing me on what I should have been doing. ","44330","“1234”,""1""","""2"",""3""","""4"",""5""","""6"",""6"""
"AVBRJBJONL47I","jamqav80","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-ODD-LENGTH.html","c++, work, no problems","276731","“1234”,""12""","""\\/?!@#$"",""\\/?""","""\\\\//1234"",""\\\\//""","""\\\\+-012"",""\\\\+-"""
"A2P065E9CYMYJL","jamm7yuo","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-ODD-LENGTH.html","Javascript. no. no.","59871","“1234”,""1""","""6789"",""6""","""345"",""3""","""567"",""5"""
"A1362Z1A98OYI0","jamti2qe","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-ODD-LENGTH.html","I use Java in a very basic way. I do not work with program as a part of work. I did not have any issues with the survey.","146832","“1234”,""12""","""gtfcf"",""gt""","""fr4356"",""fr4""","""39"",""3"""
"A1BMDP2T330DY2","jamn9wug","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-ODD-LENGTH.html","I had no issues","75621","“1234”,""12""","""012"",""0""","""135"",""1""","""2468"",""24"""
"A1E4T8TME19QL8","jamr2o2j","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/first-half-ODD-LENGTH.html","C++, yes, no","51774","“1234”,""12""","""000"",""0""","""0"",""""","""00"",""0"""
"A183WYXN12P2TJ","jamnty7q","tasks/triple-POS-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-ODD-LENGTH.html","C++, work, no issues","58161","“1234”,""12""",""""",""""","""  "","" ""","""abcd 12345"",\n""abcd """
"A10YS8AVLQWUZZ","jamln37h","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/first-half-ODD-LENGTH.html","AutoHotkey, yes, no issues.","180558","“1234”,""12""","""a"",""a""","""ab"",""a""","""aa"",""a"""
"ACH337Q8X1SOI","jamlsple","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/first-half-ODD-LENGTH.html","c++","141914","“1234”,""1""","""2345"",""2""","""3456"",""3""","""4567"",""4"""
"AVFHVR031G04W","jamnrlui","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/first-half-ODD-LENGTH.html","I am in school for Computer Science, I am learning Java and C++. No issues with survey!","93484","“1234”,""1""","""92236"",""9""","""872513532"",""8""","""1376"",""1"""
